name,date,time,timestamp"0","1. Embedded Technology: Cultural Sector","2018-03-07","00:00","1520380800000"
"5729","Rating (Property in Common Occupation) and Council Tax (Empty Dwellings) Bill","2018-05-15","15:38","1526398680000"
"5730","Rating (Property in Common Occupation) and Council Tax (Empty Dwellings) Bill","2018-10-16","15:20","1539703200000"
"5731","Ratings (Property in Common Occupation) and Council Tax (Empty Dwellings) Bill","2018-10-15","00:00","1539561600000"
"5732","Raunds Library","2018-02-23","14:31","1519396260000"
"5733","Raunds Library","2018-03-21","00:00","1521590400000"
"5734","RBS Bank Closures","2018-06-06","00:00","1528243200000"
"5735","RBS Branch Closures","2018-03-07","00:00","1520380800000"
"5736","RBS Branch Closures","2018-06-07","00:00","1528329600000"
"5737","RBS Branch Closures","2018-10-17","00:00","1539734400000"
"5738","RBS Closures (Argyll and Bute)","2018-01-24","16:00","1516809600000"
"5739","RBS Global Restructuring Group and SMEs","2018-01-18","12:04","1516277040000"
"5740","RBS Rural Branch Closures","2017-12-18","23:19","1513639140000"
"5741","Reading-Basingstoke Line: Electrification","2018-03-01","00:00","1519862400000"
"5742","Reception: Starting Age","2017-09-11","00:00","1505088000000"
"5743","Recruitment Partnership Project","2018-03-05","00:00","1520208000000"
"5744","Recruitment: Capita","2018-04-23","00:00","1524441600000"
"5745","Recycling","2018-10-18","00:00","1539820800000"
"5746","Redhill, Reigate and District Rail Services","2018-10-18","15:10","1539875400000"
"5747","Reducing Reoffending Rates","2018-11-13","00:00","1542067200000"
"5748","Reduction of Plastic Waste in the Marine Environment","2018-05-02","14:30","1525271400000"
"5749","Redundancy Modification Orders","2017-07-12","19:04","1499886240000"
"5750","Referendum on Independence","2018-03-07","00:00","1520380800000"
"5751","Referendum on Scottish Independence","2017-11-13","16:30","1510590600000"
"5752","Referendum Rules","2018-07-12","00:00","1531353600000"
"5753","Refugee Children: Family Reunion in the UK","2018-02-22","13:30","1519306200000"
"5754","Refugee Families","2018-02-28","00:00","1519776000000"
"5755","Refugee Family Reunion","2018-06-04","00:00","1528070400000"
"5756","Refugee Family Reunion","2018-06-21","13:32","1529587920000"
"5757","Refugee Family Reunions","2017-10-16","00:00","1508112000000"
"5758","Refugees (Family Reunion)  (No.2) Bill","2018-03-16","09:50","1521193800000"
"5759","Refugees and Asylum Seekers","2018-02-26","00:00","1519603200000"
"5760","Refugees and Human Rights","2018-01-24","13:39","1516801140000"
"5761","Regional Economic Growth","2017-11-28","00:00","1511827200000"
"5762","Regional Expenditure","2017-11-30","00:00","1512000000000"
"5763","Regional Expenditure","2018-03-01","00:00","1519862400000"
"5764","Regional Funding: Arts and Culture","2017-06-29","00:00","1498694400000"
"5765","Regional Health Inequalities","2018-06-19","00:00","1529366400000"
"5766","Regional Infrastructure Development","2018-02-27","00:00","1519689600000"
"5767","Regional Organised Crime Units","2017-11-20","00:00","1511136000000"
"5768","Regional Organised Crime Units","2018-02-26","00:00","1519603200000"
"5769","Regional Spending","2018-04-19","00:00","1524096000000"
"5770","Regional Transport Infrastructure Investment","2017-10-19","00:00","1508371200000"
"5771","Regulation of Investigatory Powers Act 2000: Codes of Practice","2017-11-16","00:00","1510790400000"
"5772","Regulation of Materials used in Notice Boards","2018-10-24","16:00","1540396800000"
"5773","Regulation of Medicines","2017-12-14","00:00","1513209600000"
"5774","Regulation of Property Agents","2017-10-18","12:50","1508331000000"
"5775","Regulatory Alignment with the EU","2018-01-11","00:00","1515628800000"
"5776","Regulatory Equivalence","2018-02-01","00:00","1517443200000"
"5777","Reinsurance (Acts of Terrorism) Act 1993","2018-03-22","00:00","1521676800000"
"5778","Relationship and Sex Education","2017-11-06","00:00","1509926400000"
"5779","Relationships and Sex Education","2018-07-19","12:07","1532002020000"
"5780","Relationships and Sex Education","2018-11-12","00:00","1541980800000"
"5781","Relationships, and Sex, Education","2017-12-19","00:00","1513641600000"
"5782","Religious Freedom","2018-10-18","00:00","1539820800000"
"5783","Religious Literacy Training","2018-06-07","00:00","1528329600000"
"5784","Religious Vocations","2018-01-25","00:00","1516838400000"
"5785","Relocation of Government Functions","2017-10-11","00:00","1507680000000"
"5786","Remedial Fire Safety Work","2018-01-22","00:00","1516579200000"
"5787","Removal of greenfield sites in Bulkington from Nuneaton and Bedworth Borough Plan","2017-07-18","18:58","1500404280000"
"5788","Removal of Royal Mail Postal Collection","2018-02-27","19:04","1519758240000"
"5789","Removal of the Royal Mail postal collection","2018-03-22","00:00","1521676800000"
"5790","Renewable Energy (Scotland)","2017-12-12","00:00","1513036800000"
"5791","Renewable Energy","2018-01-30","00:00","1517270400000"
"5792","Renewable Energy","2018-11-06","00:00","1541462400000"
"5793","Renewable Energy and Carbon Budget Targets","2017-09-12","00:00","1505174400000"
"5794","Renewable Energy Generation: Island Communities","2017-07-04","16:00","1499184000000"
"5795","Renewable Energy Projects","2017-09-06","00:00","1504656000000"
"5796","Renewable Energy Sector","2018-01-24","00:00","1516752000000"
"5797","Renewable Energy Sector","2018-04-25","00:00","1524614400000"
"5798","Renewable Power-Generating Companies","2018-07-17","00:00","1531785600000"
"5799","Prisoner Education/Reoffending Rates","2018-04-24","00:00","1524528000000"
"5800","Reoffending Rates","2018-05-02","00:00","1525219200000"
"5801","Reoffending Rates: Custom House Building","2017-12-05","00:00","1512432000000"
"5802","Report of the Independent Reviewer of Terrorism Legislation","2018-10-10","00:00","1539129600000"
"5803","Report on Recent Terrorist Attacks","2017-12-05","13:40","1512481200000"
"5804","Representation of the People (Gibraltar)","2018-06-19","13:39","1529415540000"
"5805","Representation of the People (Young People’s Enfranchisement and Education) Bill","2017-11-03","13:02","1509714120000"
"5806","Representation of the People (Young People’s Enfranchisement) Bill","2018-05-11","14:02","1526047320000"
"5807","Reproductive Rights","2018-05-16","11:00","1526468400000"
"5808","Republic of Ireland Border","2017-11-15","00:00","1510704000000"
"5809","Northern Ireland/Republic of Ireland Border","2018-03-15","00:00","1521072000000"
"5810","Northern Ireland/Republic of Ireland Border","2018-05-03","00:00","1525305600000"
"5811","Research and Development","2018-10-16","00:00","1539648000000"
"5812","Reserve Centres","2017-07-10","00:00","1499644800000"
"5813","Reserve Forces and Cadets Association External Scrutiny Team Report 2018","2018-07-23","00:00","1532304000000"
"5814","Reserve Forces and Cadets Association External Scrutiny Team Report","2018-06-21","00:00","1529539200000"
"5815","Reserve Forces and Cadets Associations","2018-02-27","00:00","1519689600000"
"5816","Resettlement","2017-07-03","00:00","1499040000000"
"5817","Residency Rights (EU Nationals)","2017-10-16","00:00","1508112000000"
"5818","Residential development on Addington Road, Irthlingborough","2018-07-24","00:00","1532390400000"
"5819","Residential Development on Cheltenham Road, Corby","2018-07-24","00:00","1532390400000"
"5820","Residential Development on Nicholas Road, Irthlingborough","2018-09-12","17:12","1536772320000"
"5821","Residential Premises: Product Safety and Fire Risk","2017-11-01","14:30","1509546600000"
"5822","Residential Property Management","2018-11-05","00:00","1541376000000"
"5823","Residential Tower Block Safety","2017-10-30","00:00","1509321600000"
"5824","Respite Care for Vulnerable Adults: Teesside","2018-03-12","20:42","1520887320000"
"5825","Response to Opposition Day Debate: the Claim of Right for Scotland","2018-09-13","00:00","1536796800000"
"5826","Restoration and Renewal (Report of the Joint Committee)","2018-01-31","15:55","1517414100000"
"5827","Restoration and Renewal","2017-10-26","00:00","1508976000000"
"5828","Restoration and Renewal: Shadow Sponsor Board","2018-07-17","00:00","1531785600000"
"5829","Retail Energy","2017-10-12","12:04","1507809840000"
"5830","Retail Sector","2018-05-01","00:00","1525132800000"
"5831","Retail Sector","2018-06-06","13:06","1528290360000"
"5832","Retail Sector","2018-09-13","00:00","1536796800000"
"5833","Retention of Communications Data","2017-11-30","00:00","1512000000000"
"5834","Returning British Jihadists","2017-12-21","00:00","1513814400000"
"5835","Revenue Budget","2017-12-06","00:00","1512518400000"
"5836","Review of Legal Aid Reforms","2017-10-31","00:00","1509408000000"
"5837","Review of Terrorism Legislation","2018-01-25","00:00","1516838400000"
"5838","Review of the Scrap Metal Dealers Act 2013","2017-12-11","00:00","1512950400000"
"5839","Review the regulations and control of fireworks","2018-11-20","19:07","1542740820000"
"5840","Richborough Connection Project and East Anglia THREE Offshore Wind Farm","2017-06-26","00:00","1498435200000"
"5841","Rights of Disabled People","2017-12-18","00:00","1513555200000"
"5842","Rights of EU Citizens Resident in the UK","2018-02-20","00:00","1519084800000"
"5843","Rights, Standards and Protections","2018-06-14","00:00","1528934400000"
"5844","Rights, Standards and Protections","2018-07-19","00:00","1531958400000"
"5845","Rivers Authorities","2018-03-08","16:23","1520526180000"
"5846","Road and Rail Investment","2018-02-27","00:00","1519689600000"
"5847","Road Congestion","2018-07-05","00:00","1530748800000"
"5848","Road Haulage","2017-11-15","00:00","1510704000000"
"5849","Road Haulage Update","2018-05-21","00:00","1526860800000"
"5850","Road Improvements","2018-03-01","00:00","1519862400000"
"5851","Road Infrastructure","2017-07-05","09:30","1499247000000"
"5852","Road Investment Strategy","2018-07-05","00:00","1530748800000"
"5853","Road Links: Kent and the South-east","2018-01-18","00:00","1516233600000"
"5854","Road Repairs","2018-05-24","00:00","1527120000000"
"5855","Road Restructuring: Oxfordshire","2018-07-18","19:09","1531940940000"
"5856","Road Safety (Schools)","2018-09-13","15:02","1536850920000"
"5857","Road Safety","2017-11-30","00:00","1512000000000"
"5858","Road Safety","2018-03-01","00:00","1519862400000"
"5859","Road Safety","2018-06-13","00:00","1528848000000"
"5860","Road Safety","2018-10-16","14:30","1539700200000"
"5861","Road Safety","2018-11-05","20:09","1541448540000"
"5862","Road Safety and the Legal Framework","2018-11-20","09:30","1542706200000"
"5863","Road Scheme Update","2018-09-12","00:00","1536710400000"
"5864","Road Traffic Offenders (Surrender of Driving Licences Etc.)","2018-05-01","13:26","1525181160000"
"5865","Road Transport Emissions","2017-10-19","00:00","1508371200000"
"5866","Road Transport Emissions","2018-10-11","00:00","1539216000000"
"5867","Road worthiness","2018-11-23","00:00","1542931200000"
"5868","Roadchef Employees Benefit Trust","2017-12-19","19:33","1513711980000"
"5869","Roads","2017-10-19","00:00","1508371200000"
"5870","Roads Update","2018-07-09","00:00","1531094400000"
"5871","Roadside Nitrogen Dioxide Concentrations","2018-02-22","00:00","1519257600000"
"5872","Roads: Mid Sussex","2017-07-13","00:00","1499904000000"
"5873","Rogue Bailiffs","2018-11-13","00:00","1542067200000"
"5874","Rohingya","2018-11-21","00:00","1542758400000"
"5875","Rohingya Crisis","2017-11-28","14:30","1511879400000"
"5876","Rohingya Crisis: Flood and Cyclone Preparedness","2018-03-29","00:00","1522281600000"
"5877","Rohingya People","2017-10-17","00:00","1508198400000"
"5878","Rohingya People","2017-11-21","00:00","1511222400000"
"5879","Rohingya Refugees (Bangladesh)","2017-10-18","00:00","1508284800000"
"5880","Rohingya Refugees","2018-05-23","00:00","1527033600000"
"5881","Rohingya Refugees in Bangladesh","2018-07-04","00:00","1530662400000"
"5882","Rohingya Women","2018-10-10","00:00","1539129600000"
"5883","Rohingya: Monsoon Season","2018-05-08","13:30","1525786200000"
"5884","Roll-out of Universal Credit","2018-10-29","21:51","1540849860000"
"5885","Roll-out of Universal Credit in Glasgow","2018-10-29","21:49","1540849740000"
"5886","Rolls-Royce Redundancies","2018-06-14","11:10","1528974600000"
"5887","Rooftop Solar","2017-07-18","00:00","1500336000000"
"5888","Rotherham Independent Review of Child Sexual Abuse","2018-07-17","00:00","1531785600000"
"5889","Rotherham Metropolitan Borough Council","2017-07-18","00:00","1500336000000"
"5890","Rotherham Metropolitan Borough Council","2017-09-12","00:00","1505174400000"
"5891","Rough Sleeping","2018-01-22","00:00","1516579200000"
"5892","Rough Sleeping","2018-06-11","00:00","1528675200000"
"5893","Rough Sleeping","2018-09-05","00:00","1536105600000"
"5894","Rough Sleeping: West Midlands","2018-03-12","00:00","1520812800000"
"5895","Routes into Nursing","2018-02-06","00:00","1517875200000"
"5896","Royal Air Force Battle Honours","2017-10-10","00:00","1507593600000"
"5897","Royal Air Force: Pilots","2018-01-15","00:00","1515974400000"
"5898","Royal Bank of Scotland","2018-03-27","16:51","1522169460000"
"5899","Royal Bank of Scotland closure","2018-02-20","00:00","1519084800000"
"5900","Royal Bank of Scotland Closure","2018-03-21","16:49","1521650940000"
"5901","Royal Bank of Scotland Closure","2018-03-22","15:41","1521733260000"
"5902","Royal Bank of Scotland closure in Airdrie","2018-06-07","00:00","1528329600000"
"5903","Royal Bank of Scotland closure in Beauly","2018-05-02","19:17","1525288620000"
"5904","Royal Bank of Scotland closure in Beauly","2018-06-07","00:00","1528329600000"
"5905","Royal Bank of Scotland closure in Inveraray","2018-03-29","17:00","1522342800000"
"5906","Royal Bank of Scotland closure in Inverness, Nairn, Badenoch & Strathspey","2018-03-29","17:03","1522342980000"
"5907","Royal Bank of Scotland closure in Isle of Barra","2018-04-26","17:05","1524762300000"
"5908","Royal Bank of Scotland closure in Isle of Barra","2018-06-07","00:00","1528329600000"
"5909","Royal Bank of Scotland closure in Kilbirnie","2018-04-24","18:35","1524594900000"
"5910","Royal Bank of Scotland closure in Kilbirnie","2018-06-07","00:00","1528329600000"
"5911","Royal Bank of Scotland closure in Kilwinning","2018-06-07","00:00","1528329600000"
"5912","Royal Bank of Scotland closure in Kyle of Lochalsh","2018-05-15","18:59","1526410740000"
"5913","Royal Bank of Scotland closure in Kyle of Lochlash","2018-06-07","00:00","1528329600000"
"5914","Royal Bank of Scotland closure in Mallaig","2018-03-28","20:53","1522270380000"
"5915","Royal Bank of Scotland closure in Nairn,  Grantown and Aviemore","2018-06-07","00:00","1528329600000"
"5916","Royal Bank of Scotland closure in Nairn, Grantown and Aviemore","2018-05-09","20:31","1525897860000"
"5917","Royal Bank of Scotland closure in Rothesay","2018-03-28","20:55","1522270500000"
"5918","Royal Bank of Scotland closure in Saltcoats","2018-05-08","21:59","1525816740000"
"5919","Royal Bank of Scotland closure in Saltcoats","2018-06-07","00:00","1528329600000"
"5920","Royal Bank of Scotland closure in Stepps","2018-03-15","17:00","1521133200000"
"5921","Royal Bank of Scotland Closure: Airdrie","2018-05-01","19:10","1525201800000"
"5922","Royal Bank of Scotland Closure: Kilwinning","2018-05-01","19:09","1525201740000"
"5923","Royal Bank of Scotland: Small Business Customers","2017-11-07","00:00","1510012800000"
"5924","Royal Electrical and Mechanical Engineers and High Town Barracks, Wrexham","2017-10-16","00:00","1508112000000"
